GEOID,obesity_cr,% Black,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic or Latino,% male,% married,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >=60,% <highschool,median income,% unemployment,% below poverty line,% food stamp/SNAP,median value units built,median year units built,% renter-occupied housing units,population density
36047063600,20.6,0,0,0.12226776,0,0.18989071,0.441939891,0.583130576,0.156420765,0.076502732,0.12363388,0.196038251,0.230874317,0.100192678,106875,0.105113636,0.077185792,0.052060738,612500,1939,0.073752711,12813.55576
36047063800,19.3,0.055442523,0.004069176,0.219226857,0,0.100203459,0.508646999,0.625716104,0.133265514,0.108341811,0.098677518,0.212614446,0.219226857,0.095851216,99861,0.039836568,0.061349693,0.033773862,633700,1940,0.261380323,14132.0912
36047064000,18.3,0,0,0.114827202,0,0.150501672,0.503901895,0.635363169,0.115942029,0.147157191,0.057413601,0.177257525,0.21516165,0.060169492,119063,0.0075,0.034636872,0.102150538,680300,1939,0.050179211,11702.00969
36047064400,20,0.026812314,0.006951341,0.2101953,0,0.111883482,0.515061238,0.636806232,0.143661039,0.122144985,0.109897385,0.098311817,0.173121483,0.137119908,92171,0.014328808,0.059681698,0.14502924,666700,1939,0.286549708,15164.59687
36047065000,23.9,0.481598985,0,0.149746193,0,0.202411168,0.460659898,0.466114458,0.126903553,0.121192893,0.123096447,0.175761421,0.25571066,0.200507614,73300,0.116959064,0.178866964,0.171314741,522200,1948,0.326693227,9486.54668
36047095600,31.2,0.861863847,0.007270324,0.02555629,0,0.03018286,0.450760079,0.409167604,0.196519057,0.120731439,0.120951751,0.132187707,0.182859661,0.16498994,62938,0.038508808,0.142762723,0.106774669,588300,1958,0.570692194,19116.24734
36047094401,30,0.929274129,0.01382611,0.005317735,0,0.074448285,0.455463972,0.412849494,0.196756182,0.127625631,0.143844722,0.104227599,0.300983781,0.11929107,83292,0.093044264,0.063568376,0.101190476,466500,1957,0.426020408,10199.48799
36047095000,29.5,0.882578397,0,0,0,0.034494774,0.389198606,0.424906909,0.186759582,0.112195122,0.130313589,0.142508711,0.248432056,0.095668729,82721,0.057631412,0.082578397,0.179695431,588000,1962,0.456852792,11844.77159
36047095400,29.3,0.951536643,0,0.01465721,0,0.025059102,0.452955083,0.447058824,0.190070922,0.124113475,0.130023641,0.122695035,0.23356974,0.158129942,78256,0.0456942,0.091016548,0.067669173,604400,1962,0.490088859,17856.76594
36005039901,33.7,0.198931434,0,0.047551202,0,0.752983081,0.491362422,0.331822303,0.193588602,0.152092609,0.130008905,0.107569012,0.155120214,0.459011628,25637,0.133136095,0.492763981,0.560117302,350000,1939,0.984164223,37047.05603
36005044902,22.2,0.095415778,0,0.046375267,0,0.102878465,0.520788913,0.45572075,0.180703625,0.173240938,0.170042644,0.092217484,0.196695096,0.12886969,66705,0.058766859,0.120708155,0.073081608,497000,1940,0.610231425,11978.95382
36005025100,34.3,0.1946956,0,0.095238095,0,0.71549126,0.48297167,0.449969431,0.18429777,0.177667269,0.107896323,0.109704641,0.115430983,0.315710723,28209,0.066967384,0.454038577,0.512987013,480200,1944,0.864100186,31720.38642
36005022404,25.5,0.253029223,0.018769304,0.048467569,0,0.519600855,0.485626039,0.395685418,0.183416488,0.176051319,0.140650986,0.196246139,0.14160133,0.216432225,51918,0.073267327,0.110477548,0.197490453,127100,1943,0.778505183,45420.35682
36005015300,35.4,0.569907881,0,0.02272262,0,0.505629478,0.481883316,0.449400613,0.174411464,0.186079836,0.068781986,0.120777892,0.14370522,0.265419948,17438,0.098251029,0.440323249,0.484237074,398800,1986,0.846153846,20638.1127
36047001300,23.1,0.095624718,0,0.109156518,0,0.194857916,0.52097429,0.62154001,0.133513757,0.222372576,0.133513757,0.144339197,0.252593595,0.009503696,108250,0.019723866,0.283716734,0,495200,1956,0.114806867,7566.888633
36047000700,17.7,0.014713217,0,0.091022444,0,0.077805486,0.477805486,0.538098237,0.125935162,0.254114713,0.172568579,0.106483791,0.103990025,0.01611279,157992,0.037860082,0.052486188,0.024225352,2000000,1939,0.612957746,22698.19886
36047000900,15.9,0.071985737,0,0.123467796,0,0.0853577,0.525072431,0.358882338,0.240472476,0.267216403,0.170046802,0.075997326,0.107867172,0.023229462,164600,0.031404959,0.063683305,0.015136719,912200,1957,0.625976563,27465.76726
36047001100,18,0.052980132,0,0.136129507,0,0.119941133,0.557027226,0.395311237,0.278145695,0.483443709,0.099337748,0.026490066,0.02281089,0,136417,0.055649241,0.059602649,0.003963012,1420500,2011,0.964332893,8069.879575
36047002000,27.8,0.050859599,0.034383954,0.078080229,0,0.881088825,0.539398281,0.323555556,0.339541547,0.167621777,0.090974212,0.12965616,0.055873926,0.518086348,52563,0.10719323,0.305157593,0.223587224,642000,1939,0.778869779,9062.463484
36047003100,18.8,0.283547643,0,0.186284207,0,0.100890208,0.440817672,0.342949874,0.2914606,0.154632377,0.090339598,0.078470162,0.295746785,0.107175295,107132,0.042022324,0.03721374,0.029822926,467400,1959,0.373718546,10613.50466
36047002100,18.1,0.041221077,0,0.112191328,0,0.057942835,0.502430488,0.628380055,0.085553179,0.353490181,0.20727202,0.093914058,0.036943418,0.014336016,214732,0.047744581,0.052611068,0,1559400,1959,0.582859848,9056.458912
36047003400,21.4,0.071007853,0,0.277814136,0,0.146924084,0.496727749,0.679467085,0.090968586,0.189790576,0.085732984,0.211387435,0.244764398,0.147070873,74965,0.025059666,0.198407432,0.115602264,679700,1939,0.468067906,1002.631218
36047003700,15.9,0.087447948,0.003569304,0.160618679,0,0.045806068,0.506246282,0.359236537,0.330160619,0.303390839,0.160023795,0.041046996,0.029149316,0.003987241,153606,0.008123477,0.064191315,0.027283511,823800,2009,0.758007117,10105.92889
36047003900,19.5,0.082064298,0.005076142,0.192893401,0,0.134094755,0.452199662,0.394974874,0.158629442,0.26607445,0.112098139,0.14213198,0.136209814,0.0554371,110278,0.066079295,0.052453469,0.103741497,1230600,1939,0.738945578,15074.03109
36005004600,34.5,0.360484315,0,0,0,0.586681343,0.438635113,0.283308931,0.187121629,0.148596588,0.120528343,0.090809026,0.171711613,0.277192982,32750,0.100145138,0.327977839,0.463172805,131300,1964,0.771954674,13433.28824
36005014100,33.6,0.456436488,0.004774084,0.002387042,0,0.569309463,0.43716965,0.319760755,0.169991475,0.162489344,0.149190111,0.104177323,0.11884058,0.290549689,31311,0.085154484,0.325860003,0.436296975,252500,2001,0.933547204,33124.36462
36005033000,29.3,0.15242141,0,0,0,0.468139337,0.512659303,0.490356394,0.156669499,0.145114698,0.173322005,0.126083263,0.178759558,0.252515573,38023,0.147223135,0.209381955,0.355096289,450000,1948,0.950681071,28566.57444
36005021100,35.6,0.435967302,0.003697937,0.006228104,0,0.617360841,0.46983262,0.316639742,0.170105099,0.137018295,0.127286882,0.124951343,0.10509926,0.379043601,28041,0.144879267,0.366064415,0.478987069,480600,1943,0.948814655,33595.5328
36005005902,34.2,0.266587678,0,0.015402844,0,0.638625592,0.499605055,0.324011572,0.187598736,0.125592417,0.15521327,0.103475513,0.202606635,0.207415991,29800,0.034635879,0.375592417,0.34906588,235000,1939,0.763028515,36382.02854
36005019500,34.2,0.395119978,0.000674036,0.002022108,0,0.632919925,0.485171205,0.357266736,0.186033971,0.121056889,0.160959827,0.143704503,0.121596118,0.320774574,27281,0.126979557,0.336187845,0.40431869,198500,1939,0.950856292,33762.22618
36005028100,23.5,0.220963173,0,0.02809254,0.006610009,0.455146364,0.475448536,0.372235545,0.186260623,0.062322946,0.10292729,0.168083097,0.334985836,0.17809466,66525,0.092576419,0.062168309,0.097603741,40000,1950,0.38340152,32816.3493
36005022701,33.4,0.405660377,0.006160955,0.019638044,0,0.596072391,0.41470928,0.2993753,0.236811706,0.160569888,0.078167116,0.149018098,0.147862919,0.292321644,31214,0.114174757,0.342767909,0.463362069,116800,1940,0.972521552,45584.59567
36005031600,23.2,0.094764398,0,0.121989529,0,0.472251309,0.518848168,0.489456869,0.115706806,0.155497382,0.159162304,0.148167539,0.201570681,0.238401142,77386,0.046860356,0.120942408,0.092331768,531600,1954,0.442879499,10786.75545
36005028600,22.2,0.018817204,0,0.202508961,0,0.258064516,0.51344086,0.560315671,0.106630824,0.123655914,0.196236559,0.14516129,0.214157706,0.043256997,81607,0.075376884,0.10483871,0.050218341,473500,1944,0.484716157,5582.65176
36005016400,23.4,0.038267875,0,0,0,0.300100705,0.499496475,0.451724138,0.118831823,0.088620342,0.132930514,0.159113797,0.336354481,0.1,78646,0.046610169,0.081983806,0.053117783,483800,1939,0.404157044,6036.951248
36005036800,32.4,0.754024145,0,0,0,0.237927565,0.467303823,0.363692308,0.192655936,0.125754527,0.136820926,0.107645875,0.204225352,0.23046252,47333,0.108133971,0.174746937,0.136666667,420200,1955,0.576666667,11733.25149
36005006000,32.7,0.213645762,0,0.029634735,0,0.762922123,0.474155755,0.297890295,0.257064094,0.115782219,0.11164714,0.127498277,0.171605789,0.322147651,33828,0.113149847,0.385251551,0.379220779,367400,1939,0.919480519,4598.087246
36005037600,30.5,0.370849504,0.018973696,0.022854679,0,0.565329884,0.480379474,0.419936373,0.191030617,0.135403191,0.128934886,0.133247089,0.181112549,0.266707541,51250,0.154046997,0.173589856,0.344387755,331600,1956,0.673469388,18597.52675
36005004001,26.9,0.10976431,0,0.117845118,0,0.641077441,0.494949495,0.3816,0.154208754,0.139393939,0.107070707,0.155555556,0.230976431,0.330524345,53846,0.076807229,0.209427609,0.223140496,436400,1960,0.444214876,12065.81353
36005042800,29.8,0.828287606,0,0.011352886,0,0.125827815,0.39782403,0.462694878,0.132450331,0.083727531,0.142857143,0.175023652,0.260170293,0.138906752,79531,0.024021352,0.076631977,0.127094972,387700,1953,0.342178771,12501.1827
36005006900,33.3,0.410383189,0.004697157,0.004573548,0,0.57144623,0.453893696,0.340978078,0.224845488,0.1184178,0.110506799,0.101112485,0.141903585,0.278412632,30089,0.061858781,0.356316117,0.398685652,475000,1973,0.91128149,43062.60845
36005003100,31.8,0.299471521,0,0.020551967,0,0.721080446,0.506752789,0.356612184,0.230769231,0.193188491,0.117439812,0.105695831,0.111567821,0.288822948,44583,0.048167539,0.202583676,0.232830821,278800,1939,0.790619765,11014.66898
36005039000,32.9,0.853579176,0,0.02241504,0,0.166666667,0.527114967,0.427949499,0.259580622,0.091467824,0.151120752,0.150759219,0.154374548,0.228051392,42011,0.211987382,0.178597252,0.250511247,438300,1943,0.762781186,15236.05978
36005038800,32.8,0.718345324,0,0.016546763,0,0.253597122,0.459352518,0.310556286,0.153956835,0.145683453,0.111151079,0.123381295,0.236330935,0.185594111,59792,0.129032258,0.180215827,0.309551208,381900,1955,0.447640967,18711.21461
36005005600,33.2,0.299496644,0.013422819,0.005033557,0,0.679110738,0.4375,0.423809524,0.139261745,0.129614094,0.126677852,0.091442953,0.24454698,0.32929164,22750,0.152151102,0.427013423,0.489678899,413700,1939,0.815366972,17515.24502
